Entity,Code,Year,GDP per capita,cons_pct_gdp,Gini coefficient,log_gdp_pc
Israel,ISR,2018,38729.645,75.2281545116315,0.3859254717826843,10.564360606445618
Israel,ISR,2019,39407.203,74.4991640459725,0.382829338312149,10.58170389583587
Israel,ISR,2020,37935.543,72.2027920114455,0.3777430057525635,10.543643761627818
Israel,ISR,2021,40804.97,71.3716040158826,0.378947377204895,10.616559166699053
Israel,ISR,2022,42516.39,70.592386917041,0.3830657303333282,10.657644927628617
Italy,ITA,1977,19522.996,74.2103083677197,0.3400785326957702,9.879348331796237
Italy,ITA,1978,20083.88,73.5787793932898,0.3327803909778595,9.90767278223135
Italy,ITA,1979,21219.268,74.114779983384,0.3326276242733001,9.962664915814264
Italy,ITA,1980,21901.928,75.5774385379997,0.3290159106254577,9.994329948459285
Italy,ITA,1981,22060.328,76.9642830876597,0.3157278299331665,10.001536161237302
Italy,ITA,1982,22135.162,77.2106079709904,0.292324423789978,10.00492266386546
Italy,ITA,1983,22385.842,76.8813681820699,0.2976693212985992,10.016183984441637
Italy,ITA,1984,23102.812,76.75862561199,0.3133504092693329,10.047709620702927
Italy,ITA,1986,24420.08,76.5841730573598,0.3116379976272583,10.103161023662606
Italy,ITA,1987,25196.988,77.0762019246884,0.3418035507202148,10.134479742546452
Italy,ITA,1989,27109.97,77.3168663396311,0.3210785090923309,10.20765683588937
Italy,ITA,1991,28030.766,77.2268838771039,0.3105133175849914,10.241057971648438
Italy,ITA,1993,27987.434,77.3823146998498,0.350867360830307,10.239510902708608
Italy,ITA,1995,29408.32,75.7695975925394,0.3521178662776947,10.28903290648903
Italy,ITA,1998,30892.176,76.7400290626965,0.3665937483310699,10.338258226940827
Italy,ITA,2000,32609.668,77.8287378242052,0.3524926602840423,10.392364087805442
Italy,ITA,2002,33267.45,77.193979029338,0.3469723463058471,10.412334720448406
Italy,ITA,2003,33110.168,77.9657292555449,0.34928759932518,10.40759570452419
Italy,ITA,2004,33348.973,77.7707124723523,0.3429309129714966,10.414782256266907
Italy,ITA,2005,33407.676,78.5724525375047,0.3383101522922516,10.41654097291942
Italy,ITA,2006,33873.05,78.4570477353093,0.3369481265544891,10.430374991949453
Italy,ITA,2007,34159.91,77.7178658758986,0.3288832306861877,10.438808013238614
Italy,ITA,2008,33550.633,78.6899559705711,0.3376778662204742,10.420811009583987
Italy,ITA,2009,31587.064,80.8847799908441,0.3383304476737976,10.360502948672815
Italy,ITA,2010,31928.555,81.0278373543917,0.3471685647964477,10.371256029438928
Italy,ITA,2011,32039.504,80.6688785348188,0.3505309522151947,10.37472492041328
Italy,ITA,2012,30953.414,80.944314664996,0.3515157401561737,10.340238578976066
Italy,ITA,2013,30330.021,80.6730774390572,0.3490581214427948,10.319893293066166
Italy,ITA,2014,30325.03,80.1330447449178,0.3465250134468078,10.319728723094531
Italy,ITA,2015,30639.883,79.8661462244098,0.3539020419120788,10.330057805309378
Italy,ITA,2016,31077.68,79.122790789396,0.3523975908756256,10.344245155620781
Italy,ITA,2017,31635.523,79.1338056386583,0.3592233657836914,10.362035913766123
Italy,ITA,2018,31819.396,78.9871029828585,0.3521744310855865,10.367831319939151
Italy,ITA,2019,32180.434,78.4303053523295,0.3458367586135864,10.379113907093094
Italy,ITA,2020,29469.799,78.5890867005199,0.3524098098278045,10.291121255213062
Italy,ITA,2021,32267.709,75.9576270901273,0.3484465181827545,10.381822287793813
Italy,ITA,2022,33891.887,77.2204823788685,0.3365152776241302,10.430930943192651
Italy,ITA,2023,34239.656,75.3655427417984,0.3434462249279022,10.441139783476238
Jamaica,JAM,1988,4336.7046,,0.4315500855445862,8.374870029917787
Jamaica,JAM,1990,4773.6284,,0.4111373424530029,8.470861965578477
Jamaica,JAM,1993,5423.351,,0.3567342162132263,8.598469169068863
Jamaica,JAM,1996,5455.1934,,0.4039490222930908,8.604323351350894
Jamaica,JAM,1999,5187.9956,,0.4407847225666046,8.55410269732495
Jamaica,JAM,2002,5305.8765,,0.483156681060791,8.576570258889678
Jamaica,JAM,2004,5507.201,,0.4545747339725494,8.61381178759768
Jamaica,JAM,2018,5717.876,,0.3533338606357574,8.651352686742952
Jamaica,JAM,2021,5607.4536,,0.3987447321414947,8.63185199172794
Japan,JPN,2008,33557.645,73.7888287720258,0.3460035026073456,10.421019985294123
Japan,JPN,2009,31651.084,76.9478585617927,0.3298055529594421,10.362527676590874
Japan,JPN,2010,32942.203,76.0711418853775,0.3149328529834747,10.402509880669575
Japan,JPN,2011,33011.133,77.105467516362,0.3297654092311859,10.404600147190665
Japan,JPN,2012,33518.445,77.6364519525163,0.32535320520401,10.419851163305163
Japan,JPN,2013,34239.887,77.9928311466509,0.3153445720672607,10.441146530016589
Japan,JPN,2014,34386.906,77.5577618824582,0.3127836883068084,10.44543113136499
Japan,JPN,2015,34960.64,75.3885407995022,0.3070214986801147,10.461978136238063
Japan,JPN,2016,35242.2,74.3587294250949,0.3184143602848053,10.469999507159391
Japan,JPN,2017,35861.973,74.0255083867771,0.3179309070110321,10.487432765165963
Japan,JPN,2018,36138.527,74.3383262960447,0.3289552927017212,10.495114805152882
Japan,JPN,2019,36043.785,74.4996870467465,0.329856127500534,10.492489728405388
Japan,JPN,2020,34642.973,75.0448256820212,0.3234007060527801,10.452850184628666
Jordan,JOR,1986,4312.611,105.400580227628,0.3606142997741699,8.369298800138804
Jordan,JOR,1992,3264.8447,98.5070906270773,0.4309958219528198,8.09096747549505
Jordan,JOR,1997,3280.698,96.5448776594709,0.3642052710056305,8.095811483616492
Jordan,JOR,2002,3644.6243,99.1006770680012,0.3695461750030517,8.20100856642807
Jordan,JOR,2006,4209.8687,105.658804353935,0.338562548160553,8.345186738541626
Jordan,JOR,2008,4489.9556,92.766587958826,0.3257344961166382,8.409598092045982
Jordan,JOR,2010,4621.574,85.1907560243573,0.3365572988986969,8.438490618693917
Kazakhstan,KAZ,1993,4223.1284,84.7708093300842,0.3266573548316955,8.348331459397132
Kazakhstan,KAZ,1996,3583.3691,80.2104708198066,0.3537830710411072,8.184058726233234
Kazakhstan,KAZ,2001,4822.529,71.3262529643435,0.3596448600292206,8.48105375824029
Kazakhstan,KAZ,2002,5267.699,66.2085144012067,0.3481113016605377,8.569348923797206
Kazakhstan,KAZ,2003,5724.432,65.7424444575841,0.3369147777557373,8.65249860952661
Kazakhstan,KAZ,2004,6233.2944,65.1475197083651,0.3183875977993011,8.737660268165758
Kazakhstan,KAZ,2005,6787.4116,61.1054998532065,0.3982597887516022,8.82282494021631
Kazakhstan,KAZ,2006,7450.397,55.9025471514269,0.3024386465549469,8.916022598544423
Kazakhstan,KAZ,2007,8036.876,56.1553336964001,0.3008405566215515,8.991795729451168
Kazakhstan,KAZ,2008,8216.521,54.600305968026,0.2849644422531128,9.013902162450854
Kazakhstan,KAZ,2009,8218.399,59.1857456825156,0.2820886671543121,9.01413070022386
Kazakhstan,KAZ,2010,8704.707,56.1928268763926,0.2795451283454895,9.071619192819046
Kazakhstan,KAZ,2011,9223.302,52.6670645627482,0.2798384428024292,9.12948838692603
Kazakhstan,KAZ,2012,9531.915,56.4583541793039,0.2816882133483886,9.162400920847778
Kazakhstan,KAZ,2013,9959.726,60.0699458941737,0.2706542909145355,9.206304840160076
Kazakhstan,KAZ,2014,10226.71,59.1721806046824,0.270158588886261,9.23275820409224
Kazakhstan,KAZ,2015,10196.123,65.3505402888127,0.2680366635322571,9.229762828977577
Kazakhstan,KAZ,2016,10151.423,66.1751702906997,0.2722532451152801,9.225369171687582
Kazakhstan,KAZ,2017,10404.271,63.1239275496515,0.2745027542114258,9.249971673903278
Kazakhstan,KAZ,2018,10670.212,60.4192620570995,0.277928739786148,9.27521121288942
Kazakhstan,KAZ,2019,10989.684,61.411017891004,0.2796828150749206,9.304712293572086
Kazakhstan,KAZ,2020,10565.036,65.7459390399698,0.2868391871452331,9.265305337521871
Kazakhstan,KAZ,2021,10873.392,62.9106300680228,0.2919153273105621,9.294073982955245
Kenya,KEN,1992,1255.9387,82.9865234663195,0.5692623853683472,7.135638540104622
Kenya,KEN,1994,1219.784,77.5713135607172,0.4310474395751953,7.106429072871918
Kenya,KEN,1997,1226.1954,92.7156882981334,0.449827641248703,7.111671483894377
Kenya,KEN,2005,1223.4474,92.779600558018,0.4644277095794678,7.1094278905405055
Kenya,KEN,2015,1489.1196,88.2434379474391,0.4077487885951996,7.305940351822343
Kenya,KEN,2020,1609.3341,88.9170299400751,0.36246457695961,7.383575769936937
Kenya,KEN,2021,1698.8958,87.643009921629,0.3870196342468261,7.437733789596927
Kenya,KEN,2022,1747.532,87.9011466723876,0.3853287398815155,7.465959785814411
Kiribati,KIR,2006,1419.3871,158.972284619304,0.3697300255298614,7.257980437702394
Kiribati,KIR,2019,1835.2196,152.592916257879,0.2783270180225372,7.514919426352948
Kiribati,KIR,2023,1968.8097,169.159468367939,0.2473715990781784,7.58518442592371
Latvia,LVA,1993,4464.721,,0.2699313163757324,8.403962005356028
Latvia,LVA,1995,4661.6685,88.8136888820173,0.3097748458385467,8.447128710246385
Latvia,LVA,1996,4822.9043,89.7410275938115,0.3159076273441314,8.481131577450379
Latvia,LVA,2004,8957.234,81.6160496474272,0.3638247847557068,9.100216752952527
Latvia,LVA,2005,10106.263,78.5228804949971,0.3897305428981781,9.220910609657304
Latvia,LVA,2006,11507.465,79.9693239692866,0.3559694588184356,9.350751234192094
Latvia,LVA,2007,12810.041,76.4421499566211,0.374610960483551,9.45798459551017
Latvia,LVA,2008,12506.694,76.323442071565,0.3721155822277069,9.434019299950728
Latvia,LVA,2009,10675.425,78.8286933463013,0.3594563007354736,9.275699649950694
Latvia,LVA,2010,10500.866,81.2000977446494,0.3503021597862243,9.259213008935117
Latvia,LVA,2011,11018.516,79.3567122066656,0.3577257096767425,9.307332409392037
Latvia,LVA,2012,11971.011,76.908800593774,0.3523600995540619,9.390243256138259
Latvia,LVA,2013,12353.539,79.2269862084014,0.3549732267856598,9.421697859710473
Latvia,LVA,2014,12731.677,78.2321058704052,0.351136177778244,9.45184841893158
Latvia,LVA,2015,13321.976,77.0391525734027,0.3420246839523315,9.4971702814402
Latvia,LVA,2016,13787.337,77.7177270436564,0.3432884216308594,9.531505841189063
Latvia,LVA,2017,14382.861,77.7220606363623,0.3557101488113403,9.573792568370303
Latvia,LVA,2018,15120.069,76.6201703997625,0.3509570658206939,9.623778213215175
Latvia,LVA,2019,15328.386,76.8794643731368,0.3448910713195801,9.637461682565798
Latvia,LVA,2020,14900.7295,76.4092876006781,0.3570395112037658,9.609165450466605
Latvia,LVA,2021,16070.168,77.4512333268048,0.3425582945346832,9.684719912939514
Latvia,LVA,2022,16421.375,80.2195837261151,0.3367584645748138,9.706339118842742
Latvia,LVA,2023,16229.385,78.9720490136783,0.3397468030452728,9.694578766999559
Lebanon,LBN,2011,8936.2,102.567322198815,0.3183245062828064,9.09786572187727
Lebanon,LBN,2022,5909.0366,144.005549024245,0.3547952771186828,8.684238085267937
Lesotho,LSO,1986,472.43286,,0.5601141452789307,6.157895641599217
Lesotho,LSO,1994,628.96,,0.6300601959228516,6.44406766167355
Lesotho,LSO,2002,760.03345,,0.5119382739067078,6.633362445469721
Lesotho,LSO,2017,1097.8217,129.207288653196,0.4487761259078979,7.001083222726768
Liberia,LBR,2007,574.6094,,0.3644657731056213,6.3536905056177835
Liberia,LBR,2014,707.1577,,0.3323788344860077,6.561253696186128
Liberia,LBR,2016,668.0315,,0.3526543974876404,6.504335328113474
Lithuania,LTU,1993,5206.443,,0.331837922334671,8.557652176056378
Lithuania,LTU,2004,8851.926,83.5844619248748,0.3701108396053314,9.088390341443272
Lithuania,LTU,2005,9692.868,82.8135941830868,0.3529672026634216,9.179145636324982
Lithuania,LTU,2006,10577.215,83.4032275712664,0.3441445827484131,9.266457438246354
Lithuania,LTU,2007,11889.3545,80.6549747909903,0.3478911221027374,9.383398698892353
Lithuania,LTU,2008,12324.52,83.352103484933,0.3572700321674347,9.41934605291924
Lithuania,LTU,2009,10612.92,88.7753431085975,0.3721846342086792,9.269827405808226
Lithuania,LTU,2010,10884.116,84.1716794812965,0.3360871374607086,9.295059757692723
Lithuania,LTU,2011,11836.72,80.339670107647,0.3248642981052398,9.378961843031895
Lithuania,LTU,2012,12516.618,79.1163808916918,0.3509230017662048,9.434812480367478
Lithuania,LTU,2013,13145.807,78.1244735516205,0.3530731797218323,9.483858127443881
Lithuania,LTU,2014,13753.189,77.7692136163539,0.3767502307891845,9.529026003476472
Lithuania,LTU,2015,14269.804,78.4315865343807,0.3737030029296875,9.565900975267935
Lithuania,LTU,2016,14823.107,78.9839599990685,0.3838584125041961,9.603942525999578
Lithuania,LTU,2017,15695.999,77.2255960802517,0.3728358447551727,9.661161118094643
Lithuania,LTU,2018,16604.902,75.7364534515061,0.3570533096790313,9.717453231956634
Lithuania,LTU,2019,17431.725,75.1571638006628,0.3525134921073913,9.76604710091489
Lithuania,LTU,2020,17443.654,74.4073717715529,0.3595664203166961,9.76673119386569
Lithuania,LTU,2021,18569.705,73.7118421771817,0.3665640950202942,9.829286768383199
Lithuania,LTU,2022,18884.516,74.0166074611836,0.3656238913536072,9.846097606012203
Lithuania,LTU,2023,18685.553,74.1620212856709,0.3596165180206299,9.835505937414199
Luxembourg,LUX,1985,47945.848,70.6595679687609,0.2629497349262237,10.777827486364314
Luxembourg,LUX,1986,52496.664,67.2070773950285,0.2811415791511535,10.86850490370364
Luxembourg,LUX,1987,54218.273,68.8780086209639,0.2954881489276886,10.900773270830145
Luxembourg,LUX,1988,58381.754,66.5886826036209,0.2883789539337158,10.974758688492578
Luxembourg,LUX,1989,63481.582,63.5435398988251,0.3081167936325073,11.05850509556485
Luxembourg,LUX,1990,66027.08,63.7280237053786,0.2771790623664856,11.097820239887595
Luxembourg,LUX,1991,70779.98,63.20363306377,0.2717640399932861,11.167331471333718
Luxembourg,LUX,1992,71116.94,62.1508543623164,0.2729977369308471,11.17208084339038
Luxembourg,LUX,1993,73116.195,60.278134128761,0.2704869210720062,11.19980516702785
Luxembourg,LUX,1994,74883.14,59.5113416054846,0.2815138697624206,11.223684044032963
Luxembourg,LUX,1995,74896.09,60.1384591468939,0.2834982573986053,11.22385696520544
Luxembourg,LUX,1996,74916.51,60.0176814414827,0.290572851896286,11.224129572451112
Luxembourg,LUX,1997,77993.055,58.3076578126612,0.295961856842041,11.264375063246032
Luxembourg,LUX,1998,82170.24,58.8501925264207,0.3062388598918915,11.316548471694974
Luxembourg,LUX,1999,87695.336,56.361119477798,0.3005452752113342,11.381623995646214
Luxembourg,LUX,2000,92527.71,54.5634093268924,0.3010095059871673,11.43526344620668
Luxembourg,LUX,2001,94243.7,56.1520156144779,0.3092721998691559,11.453639259574805
Luxembourg,LUX,2002,96269.58,57.537894983722,0.3106507658958435,11.474907660032674
Luxembourg,LUX,2003,97598.0,57.972282836574,0.3018747270107269,11.488612280387946
Luxembourg,LUX,2004,100292.57,56.4528380840633,0.3017269670963287,11.515846893439434
Luxembourg,LUX,2005,101222.05,54.9184825091231,0.3084080815315246,11.525071897477424
Luxembourg,LUX,2006,105614.18,51.3950486385607,0.3094812035560608,11.567547921542536
Luxembourg,LUX,2007,112417.875,48.8182837089825,0.3113374710083008,11.629978234046868
Luxembourg,LUX,2008,110094.79,48.6443177241719,0.3256154358386993,11.609097000973495
Luxembourg,LUX,2009,104574.35,51.499634718858,0.311969131231308,11.55765358065637
Luxembourg,LUX,2010,106544.055,50.1689691332265,0.3050437867641449,11.576313840568922
Luxembourg,LUX,2011,105290.25,50.4674092951124,0.3205409049987793,11.564476101242516
Luxembourg,LUX,2012,104487.74,50.6109520395782,0.343471497297287,11.556825022930242
Luxembourg,LUX,2013,105338.95,49.6214717704873,0.3203595876693725,11.564938525264141
Luxembourg,LUX,2014,105583.94,48.7700835286653,0.3115806877613067,11.567261555355122
Luxembourg,LUX,2015,105462.016,48.5025923536612,0.3292146921157837,11.566106129154354
Luxembourg,LUX,2016,108351.45,48.3082286336545,0.3172789514064789,11.59313538943149
Luxembourg,LUX,2017,107142.125,49.4092673486178,0.3451529145240783,11.5819115031005
Luxembourg,LUX,2018,106788.73,50.4341334110207,0.3536786437034607,11.578607675595578
Luxembourg,LUX,2019,107591.97,50.8473728202967,0.3424115478992462,11.586101295672206
Luxembourg,LUX,2020,105274.25,48.7779801935964,0.333736389875412,11.564324128806224
Luxembourg,LUX,2021,110873.19,47.5819775269817,0.3271903395652771,11.616142394788666
Luxembourg,LUX,2022,107467.19,50.5270822381953,0.3409398794174194,11.58494087066169
Luxembourg,LUX,2023,105422.83,51.381413270849,0.3359146416187286,11.565734495049826
Madagascar,MDG,1980,685.1007,62.3460083007698,0.468486338853836,6.529565834756982
Madagascar,MDG,1993,476.15973,67.3713788971857,0.4519869685173034,6.1657533651682215
Madagascar,MDG,1997,451.3032,94.435949394007,0.3942808508872986,6.112139397434895
Madagascar,MDG,1999,460.0344,91.9378265816752,0.3858009278774261,6.131301269295756
Madagascar,MDG,2001,478.4056,86.3854099143173,0.4743513166904449,6.170458908253529
Madagascar,MDG,2005,450.95523,91.164200023537,0.3993634581565857,6.111368066282572
Madagascar,MDG,2010,447.41714,87.098740655696,0.4241392612457275,6.103491358559135
Madagascar,MDG,2012,442.6415,88.9214384247516,0.426376074552536,6.0927601873424715
Madagascar,MDG,2021,431.5991,92.6433757387207,0.3681921064853668,6.067497148117672
Malawi,MWI,1997,412.41312,,0.6575523018836975,6.022025565409793
Malawi,MWI,2004,408.0649,,0.3987215161323547,6.01142623038154
Malawi,MWI,2010,508.08865,,0.4547301530838012,6.23065594022777
Malawi,MWI,2016,538.222,,0.446943074464798,6.288271114454762
Malawi,MWI,2019,569.8663,94.6472116200623,0.3854273557662964,6.345401771911258
Malaysia,MYS,1984,3670.366,64.531741043369,0.4849629402160644,8.208046663596594
Malaysia,MYS,1987,3508.0095,63.0486526484553,0.470418244600296,8.162804061584188
Malaysia,MYS,1989,3953.8147,64.0645044805337,0.4616848230361938,8.282436138697157
Malaysia,MYS,1992,4726.1377,63.2809492839224,0.4765372276306152,8.460863594013036
Malaysia,MYS,1995,5771.352,60.2949571408665,0.4852266311645508,8.660661647479184
Malaysia,MYS,1997,6480.5566,56.1131318866552,0.4914964735507965,8.77656168071928
Malaysia,MYS,2003,6732.9204,57.5448516962812,0.4641619324684143,8.814764266107952
Malaysia,MYS,2006,7469.8105,55.5026609292474,0.4475235044956207,8.918624909665862
Malaysia,MYS,2008,7976.1177,56.2109957932279,0.4547971189022064,8.984207068303105
Malaysia,MYS,2011,8400.322,61.2386521053861,0.435524582862854,9.036025317430035
Malaysia,MYS,2013,8964.808,65.525900881001,0.4134882688522339,9.101061969189704
Malaysia,MYS,2015,9648.68,67.048427458933,0.4106639921665191,9.174576397411993
Malaysia,MYS,2018,10610.195,69.395262701878,0.4117677509784698,9.26957061032698
Malaysia,MYS,2021,10388.267,70.6441751278217,0.4066842794418335,9.248432275186254
Maldives,MDV,2002,7012.256,,0.4131202697753906,8.855414754216678
Maldives,MDV,2009,8313.41,,0.3837276399135589,9.025625152656513
Maldives,MDV,2016,9909.077,61.3866608256679,0.3128564655780792,9.201206484742201
Maldives,MDV,2019,11194.926,62.9372321191995,0.292850911617279,9.323215918917217
Mali,MLI,1994,640.081,90.1766280901865,0.5013055801391602,6.46159473084536
Mali,MLI,2001,766.9603,85.5624387484082,0.3986631035804748,6.642435039923353
Mali,MLI,2006,797.1005,82.4013959201452,0.3892908990383148,6.680980768707548
Mali,MLI,2009,803.48676,83.4561353873784,0.330343633890152,6.688960707132658
Mali,MLI,2018,892.97833,85.0073302831294,0.359633594751358,6.794562314064705
Mali,MLI,2021,872.3325,86.0297651199601,0.356535941362381,6.77117065856926
Malta,MLT,2006,18479.213,83.1664908189647,0.2801997661590576,9.824401757708754
Malta,MLT,2007,19342.326,80.601468155912,0.2920773327350616,9.870051030648368
Malta,MLT,2008,20064.46,80.57473898355,0.2899550795555115,9.906705369804605
Malta,MLT,2009,19635.916,80.2558063319314,0.3024443387985229,9.885115617311795
Malta,MLT,2010,20750.648,77.1203067026476,0.2902576029300689,9.940332754086894
Malta,MLT,2011,20867.932,79.6403928042158,0.2914210557937622,9.945968905559248
Malta,MLT,2012,21529.398,78.3421939374296,0.2936043441295624,9.977174628982821
Malta,MLT,2013,22626.498,74.9942368861027,0.2884366512298584,10.026876976321097
Malta,MLT,2014,23866.066,71.5336322462931,0.2902034521102905,10.080212896366152
Malta,MLT,2015,25529.682,66.2759267846503,0.2943377196788788,10.147597054223759
Malta,MLT,2016,25969.512,65.0867734447997,0.2908901572227478,10.164678513567651
Malta,MLT,2017,28546.66,60.6351800322499,0.2923223674297333,10.259295220499752
Malta,MLT,2018,29536.805,61.7465320307484,0.2866508662700653,10.293392391806577
Malta,MLT,2019,29522.662,63.0607309088301,0.3104176521301269,10.292913450800546
Malta,MLT,2020,27861.82,62.3360529882738,0.3140377998352051,10.235012571833272
Malta,MLT,2021,31436.35,59.5857792376025,0.3156505525112152,10.355720145656113
Malta,MLT,2022,31430.62,61.8620440297111,0.3458727598190307,10.355537855973125
Malta,MLT,2023,33408.2,62.1072480038905,0.3177990019321441,10.416556657814429
Marshall Islands,MHL,2019,5162.815,141.105796479176,0.3548294305801391,8.549237252356983
Mauritania,MRT,1987,1486.6964,89.2630019660144,0.4393830597400665,7.304311756146003
Mauritania,MRT,1993,1416.9673,93.2858478706363,0.4952437579631805,7.256274162501327
Mauritania,MRT,1995,1418.6466,83.5906497471191,0.3774736225605011,7.257458597516491
Mauritania,MRT,2000,1304.6444,96.6103424516388,0.3902847468852997,7.173685792203077
Mauritania,MRT,2004,1338.6677,93.4264663126053,0.4016876220703125,7.1994301446155085
Mauritania,MRT,2008,1514.2655,77.8945824957205,0.3568537831306457,7.322685781899142
Mauritania,MRT,2014,1520.6462,75.0352503299551,0.3261935114860534,7.326890655076443
Mauritania,MRT,2019,1605.1353,68.1693539617248,0.3199674785137176,7.38096333107657
Mauritius,MUS,2006,6843.4,79.6401603018695,0.3565342128276825,8.831039963138625
Mauritius,MUS,2012,8702.822,86.3950208262436,0.3846539855003357,9.0714026198629
Mauritius,MUS,2017,10379.914,85.3213574687073,0.3676120638847351,9.24762787152178
Mexico,MEX,1984,8207.924,68.9269528371139,0.4852701127529144,9.012855308108424
Mexico,MEX,1989,7783.8057,77.6710073328801,0.5010899901390076,8.959800662094894
Mexico,MEX,1992,8330.265,81.8437776749077,0.5231072306632996,9.027650547379965
Mexico,MEX,1994,8623.48,79.2146391234213,0.5342220664024353,9.06224399448484
Mexico,MEX,1996,8320.653,76.5129696801473,0.5197122693061829,9.026496016312345
Mexico,MEX,1998,9161.8955,76.1006031671922,0.5328314900398254,9.122808368575049
Mexico,MEX,2000,9581.97,78.0462065336214,0.5340436100959778,9.167638486567784
Mexico,MEX,2002,9242.279,79.4973372996362,0.5058407187461853,9.131543779245492
Mexico,MEX,2004,9421.29,79.9350586044578,0.5034302473068237,9.150727300869775
Mexico,MEX,2005,9491.518,81.3029735781918,0.5093890428543091,9.15815383666245
Mexico,MEX,2006,9813.828,79.1664236783391,0.4971226453781128,9.191547690512978
Mexico,MEX,2008,9826.342,80.5339365870672,0.5084356069564819,9.19282201774064
Mexico,MEX,2010,9389.067,81.8169104888514,0.4765793085098266,9.147301206243311
Mexico,MEX,2012,9782.518,80.6116746710054,0.4959723353385925,9.18835219410332
Mexico,MEX,2014,9862.481,82.5623001080313,0.4891233742237091,9.196493038663046
Mexico,MEX,2016,10100.502,80.5042558581134,0.4691242277622223,9.220340404564496
Mexico,MEX,2018,10296.869,78.6473077262463,0.4595489203929901,9.23959514742374
Mexico,MEX,2020,9234.644,78.3515643524646,0.4459430575370788,9.130717342891932
Mexico,MEX,2022,10013.248,81.689722713909,0.4345400631427765,9.211664295202944
Mexico,MEX,2024,10316.461,81.4299477944842,0.4262915849685669,9.241496053866275
Moldova,MDA,1997,1454.8086,97.3466225934243,0.3694214224815368,7.282629624560855
Moldova,MDA,1998,1360.1816,100.890922969273,0.3951853811740875,7.215373499227604
Moldova,MDA,1999,1316.4325,90.0076321541909,0.4262399077415466,7.182680705308943
Moldova,MDA,2000,1346.9156,103.01591342283,0.3642438948154449,7.205572516689304
Moldova,MDA,2001,1432.2769,101.108294131322,0.3798802495002746,7.267020694749599
Moldova,MDA,2002,1547.5742,103.251549996458,0.3584590852260589,7.344443951712984
Moldova,MDA,2003,1654.3663,110.252253883196,0.3490208387374878,7.411173314184009
Moldova,MDA,2004,1781.1914,103.951398601399,0.3502956628799438,7.485037745230187
Moldova,MDA,2005,1919.4456,109.870487623499,0.3628083765506744,7.5597916733255195
Moldova,MDA,2006,2017.1772,113.894829512446,0.3539981842041015,7.609454387342739
Moldova,MDA,2007,2082.5127,113.453234138125,0.3442104160785675,7.641330472461778
Moldova,MDA,2008,2249.2258,113.555462318426,0.3469244241714477,7.718341347097412
Moldova,MDA,2009,2116.9436,113.477184428352,0.3291090726852417,7.657728629306191
Moldova,MDA,2010,2269.5112,108.426839057791,0.3205091953277588,7.727319756892054
Moldova,MDA,2011,2402.9446,109.488009967957,0.3062857687473297,7.78445018095552
Moldova,MDA,2012,2389.0867,109.842189419998,0.2915883958339691,7.778666438002582
Moldova,MDA,2013,2605.8503,106.563870301159,0.2853415906429291,7.8655143116756285
Moldova,MDA,2014,2737.8018,107.389794189909,0.268338531255722,7.914910614623392
Moldova,MDA,2015,2749.5513,101.290481158466,0.270281583070755,7.919193013711619
Moldova,MDA,2016,2910.9548,101.284800462487,0.263453871011734,7.976236416314871
Moldova,MDA,2017,3085.333,101.618742867444,0.2589924335479736,8.034414872167368
Moldova,MDA,2018,3267.996,99.4622368711788,0.256616473197937,8.091932231988936
Moldova,MDA,2019,3438.6772,100.146405316596,0.2601664662361145,8.142842141531226
Moldova,MDA,2020,3188.917,99.5726047383764,0.2504570484161377,8.067436639703649
Moldova,MDA,2021,3688.1672,100.317185248104,0.257316380739212,8.212884919874424
Moldova,MDA,2022,3611.9548,102.354323145921,0.2586444616317749,8.192004400615831
Moldova,MDA,2023,3760.7,103.684858575329,0.2676475346088409,8.232360389269182
Mongolia,MNG,1995,1499.2649,64.6697959956429,0.3319534063339233,7.312730200301719
Mongolia,MNG,1998,1575.6771,74.1222180879318,0.3027196228504181,7.362440363639062
Mongolia,MNG,2002,1680.6533,93.2437959234982,0.3289294838905334,7.426937865854951
Mongolia,MNG,2007,2403.724,61.6782377530422,0.3582186996936798,7.784774480411834
Mongolia,MNG,2010,2611.6733,67.9051122009001,0.3308121263980865,7.867746406003917
Mongolia,MNG,2011,3010.8164,63.7413937463003,0.338835060596466,8.009966550202803
Mongolia,MNG,2012,3318.165,66.545643007508,0.3375161588191986,8.107167198266216
Mongolia,MNG,2014,3830.359,69.6490169398034,0.3203778862953186,8.250713811463427
Mongolia,MNG,2016,3817.9197,76.6814391758939,0.3234573304653168,8.247460972110616
Mongolia,MNG,2018,4183.8555,70.6483811744498,0.3274098932743072,8.338988468819494
Mongolia,MNG,2022,4205.8857,65.7788687750636,0.3141647577285766,8.344240180429763
Montenegro,MNE,2012,5948.379,104.264690087237,0.4120616912841797,8.690874024447192
Montenegro,MNE,2013,6138.2515,101.43788598522,0.3902172744274139,8.722295208598975
Montenegro,MNE,2014,6272.0913,100.406779873421,0.3876928687095642,8.7438651186845
Montenegro,MNE,2015,6421.003,98.9325353240412,0.390050321817398,8.767329615010883
Montenegro,MNE,2016,6634.3853,97.6120713220318,0.3846650123596191,8.800021297410435
Montenegro,MNE,2017,6840.9116,95.0624433274011,0.3688092231750488,8.830676276590093
Montenegro,MNE,2018,7159.471,92.8304712892547,0.3680895864963531,8.876191374543668
Montenegro,MNE,2019,7470.296,90.4561986786719,0.3566539585590362,8.918689902509144
